Model;Table;Column/Measure;Script;Extra Parameters
TAB_Pipeline_Insights;N/A;sl_post_conv;M_Custom;DIVIDE ( [M_sl_#_won_opportunities], [M_sl_#_opportunities] )^^PERCENT
TAB_Pipeline_Insights;N/A;sl_neg_conv;M_Custom;DIVIDE ( [M_sl_#_lost_opportunities], [M_sl_#_opportunities] )^^PERCENT
TAB_Pipeline_Insights;N/A;sales_target_not_filtered;M_Custom;IF( NOT( ISFILTERED(D_KpiProduct) || ISFILTERED(D_Medium) || ISFILTERED(D_Accounts) ), [M_sales_target_Base] )
TAB_Pipeline_Insights;N/A;revenue_diff;M_Custom;[M_sales_target] - [M_expected_revenue]
TAB_Pipeline_Insights;N/A;jaarcontract_overig_target_remaining;M_Custom;[M_jaarcontract_overig_target] - ([M_jaarcontract_overig_signed] + [M_jaarcontract_overig_not_booked])
TAB_Pipeline_Insights;N/A;project_target_remaining;M_Custom;[M_project_target] - ([M_project_signed] + [M_project_not_booked])
TAB_Pipeline_Insights;N/A;sl_#_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_open_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_open_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_lost_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_lost_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_won_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_won_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_lead_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_lead_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_opp_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_opp_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_offer_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_offer_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_#_close_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;#_close_opportunities;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_post_conv;M_Analytics;
TAB_Pipeline_Insights;N/A;sl_neg_conv;M_Analytics;
TAB_Pipeline_Insights;N/A;weighted_amount;M_Analytics;
TAB_Pipeline_Insights;N/A;amount;M_Analytics;
TAB_Pipeline_Insights;N/A;successrate;M_Analytics;
TAB_Pipeline_Insights;N/A;revenue;M_Analytics;PY
TAB_Pipeline_Insights;N/A;estimate;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarinschatting;M_Analytics;PY
TAB_Pipeline_Insights;N/A;target;M_Analytics;PY
TAB_Pipeline_Insights;N/A;revenue_to_remove;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarcontract_nationale_tv_not_booked;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarcontract_overig_not_booked;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarcontract_overig_not_booked_target_based;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarcontract_overig_signed;M_Analytics;PY
TAB_Pipeline_Insights;N/A;pipeline;M_Analytics;PY
TAB_Pipeline_Insights;N/A;expected_revenue;M_Analytics;PY
TAB_Pipeline_Insights;N/A;jaarcontract_overig_target;M_Analytics;
TAB_Pipeline_Insights;N/A;jaarcontract_overig_quarterly_target;M_Analytics;
TAB_Pipeline_Insights;N/A;project_not_booked;M_Analytics;
TAB_Pipeline_Insights;N/A;project_signed;M_Analytics;
TAB_Pipeline_Insights;N/A;project_target;M_Analytics;
TAB_Pipeline_Insights;N/A;project_signed_running_total;M_Analytics;
TAB_Pipeline_Insights;N/A;opportunity_count;M_Analytics;
TAB_Pipeline_Insights;N/A;total_revenue;M_Analytics;PY
TAB_Pipeline_Insights;N/A;sales_target;M_Analytics;
TAB_Pipeline_Insights;N/A;sales_target_not_filtered;M_Analytics;
TAB_Pipeline_Insights;N/A;revenue_diff;M_Analytics;
TAB_Pipeline_Insights;N/A;jaarcontract_overig_target_remaining;M_Analytics;
TAB_Pipeline_Insights;F_Revenue;M_revenue;M_Functional;Cards
TAB_Pipeline_Insights;F_Revenue;M_expected_revenue;M_Functional;Cards
TAB_Nielsen;L_Nielsen;actual;M_Summarization;Numeric^^Fixed
TAB_Nielsen;L_Nielsen;predicted;M_Summarization;Numeric^^Fixed
TAB_Nielsen;L_GRP_scores;grp_actual;M_Summarization;Numeric^^Fixed
TAB_Nielsen;L_GRP_scores;grp_score;M_Summarization;Numeric^^Fixed
TAB_Nielsen;L_GRP_scores;grp_target;M_Summarization;Numeric^^Fixed
TAB_Nielsen;N/A;actual;M_Analytics;
TAB_Nielsen;N/A;predicted;M_Analytics;
TAB_Nielsen;N/A;grp_actual;M_Analytics;
TAB_Nielsen;N/A;grp_score;M_Analytics;
TAB_Nielsen;N/A;grp_target;M_Analytics;
TAB_Nielsen;N/A;diff_percent;M_Custom;DIVIDE([M_predicted] - [M_actual], [M_actual])^^Fixed
TAB_Nielsen;N/A;diff%;M_Custom;VAR _actual_filtered = CALCULATE([M_actual], FILTER(ALLSELECTED(L_Nielsen), L_Nielsen[L] == "L7" )) RETURN DIVIDE([M_predicted] - _actual_filtered, [M_predicted])^^Fixed
TAB_Nielsen;N/A;difference;M_Custom;[M_actual] - [M_predicted]^^Fixed
TAB_Nielsen;N/A;difference_L7;M_Custom;VAR _actual_filtered = CALCULATE([m_actual], FILTER(ALLSELECTED(L_Nielsen), L_Nielsen[L] == "L7")) RETURN _actual_filtered - [m_predicted]^^Fixed
TAB_Nielsen;N/A;difference_percent;M_Custom;DIVIDE([M_predicted] - [M_actual], [M_actual])^^Percent
TAB_Nielsen;N/A;needed_%;M_Custom;VAR _actual_filtered = CALCULATE([m_actual], FILTER(ALLSELECTED(L_Nielsen), L_Nielsen[L] == "L7")) RETURN DIVIDE(_actual_filtered - [M_actual], [M_actual])^^Percent
TAB_Nielsen;N/A;needed_diff_%;M_Custom;[m_needed_%] - [m_diff_percent]^^Percent
TAB_Nielsen;N/A;value_L7;M_Custom;CALCULATE([m_actual], FILTER(ALLSELECTED(L_Nielsen), L_Nielsen[L] == "L7"))^^Fixed
TAB_Nielsen;N/A;actual_group;M_Custom;CALCULATE(SUM(L_Nielsen[actual]), FILTER(L_Nielsen, L_Nielsen[TARGET_GROUP] in VALUES((L_GRP_scores[target_group]))), FILTER(L_Nielsen, L_Nielsen[CHANNELNAME] in VALUES((L_GRP_scores[channel_name]))))^^Fixed
TAB_Nielsen;N/A;actual_totals;M_Custom;SUMX(VALUES(L_Nielsen[order_id__import_source]), [m_actual_group])^^Fixed
TAB_Nielsen;N/A;predicted_group;M_Custom;CALCULATE(SUM(L_Nielsen[predicted]), FILTER(L_Nielsen, L_Nielsen[TARGET_GROUP] in VALUES((L_GRP_scores[target_group]))), FILTER(L_Nielsen, L_Nielsen[CHANNELNAME] in VALUES((L_GRP_scores[channel_name]))))^^Fixed
TAB_Nielsen;N/A;grp_score_predicted;M_Custom;[m_predicted_group] + ([m_grp_score] - [m_grp_actual])^^Fixed
TAB_Nielsen;N/A;predicted_grp_score_total;M_Custom;SUMX(VALUES(L_Nielsen[order_id__import_source]), [m_grp_score_predicted])^^Fixed
TAB_Nielsen;N/A;predicted_totals;M_Custom;SUMX(VALUES(L_Nielsen[order_id__import_source]), [m_predicted_group])^^Fixed
TAB_Nielsen;N/A;diff_predicted_actual;M_Custom;[m_predicted_totals] - [m_actual_totals]^^Fixed
TAB_Nielsen;N/A;diff_percent;M_Analytics;
TAB_Nielsen;N/A;diff%;M_Analytics;
TAB_Nielsen;N/A;difference;M_Analytics;
TAB_Nielsen;N/A;difference_L7;M_Analytics;
TAB_Nielsen;N/A;difference_percent;M_Analytics;
TAB_Nielsen;N/A;needed_%;M_Analytics;
TAB_Nielsen;N/A;needed_diff_%;M_Analytics;
TAB_Nielsen;N/A;value_L7;M_Analytics;
TAB_Nielsen;N/A;actual_group;M_Analytics;
TAB_Nielsen;N/A;actual_totals;M_Analytics;
TAB_Nielsen;N/A;predicted_group;M_Analytics;
TAB_Nielsen;N/A;grp_score_predicted;M_Analytics;
TAB_Nielsen;N/A;predicted_grp_score_total;M_Analytics;
TAB_Nielsen;N/A;predicted_totals;M_Analytics;
TAB_Nielsen;N/A;diff_predicted_actual;M_Analytics;
TAB_MH_Inventory;F_GAM_Delivery;AdImpressions;M_Summarization;Numeric
TAB_MH_Inventory;F_GAM_Delivery;Clicks;M_Summarization;Numeric
TAB_MH_Inventory;F_Digital_Delivery;delivery_clicks;M_Summarization;Numeric
TAB_MH_Inventory;F_Digital_Delivery;delivery_impressions;M_Summarization;Numeric
TAB_MH_Inventory;F_Digital_Delivery;delivery_revenueaftercommission;M_Summarization;Numeric
TAB_MH_Inventory;F_Digital_Delivery;forecast_revenueaftercommission;M_Summarization;Numeric
TAB_MH_Inventory;N/A;AdImpressions;M_Analytics;
TAB_MH_Inventory;N/A;Clicks;M_Analytics;
TAB_MH_Inventory;N/A;delivery_clicks;M_Analytics;
TAB_MH_Inventory;N/A;delivery_impressions;M_Analytics;
TAB_MH_Inventory;N/A;delivery_revenueaftercommission;M_Analytics;
TAB_MH_Inventory;N/A;forecast_revenueaftercommission;M_Analytics;
TAB_KGRP_Net;F_MP_KGRP_Net;channel_target_rating;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;individual_spot_index;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;kgrp_net_individual_spot_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;kgrp_net_individual_spot_month_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;kgrp_net_spot_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;kgrp_net_spot_month_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;recalc_net;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;recalc_net_individual_spot_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;recalc_net_individual_spot_month_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;recalc_net_spot_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;recalc_net_spot_month_index_100;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;spot_index;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;spot_index_perc;M_Summarization;Numeric^^^^^^^^false
TAB_KGRP_Net;F_MP_KGRP_Net;spot_length;M_Summarization;Numeric^^^^^^^^false
TAB_MDB;F_Revenue;delivery_netaftercommission;M_Summarization;Numeric
TAB_MDB;F_MDB;Spend;M_Summarization;Numeric
TAB_MDB;N/A;delivery_netaftercommission;M_Analytics;PM,M,PPPY,PPY,PY,Y,YTD,YTDPY
TAB_MDB;N/A;Spend;M_Analytics;PM,M,PPPY,PPY,PY,Y,YTD,YTDPY
TAB_MDB;N/A;Spend_A&D;M_Analytics;PM,M,PPPY,PPY,PY,Y,YTD,YTDPY
TAB_MDB;N/A;Spend_A&D;M_Custom;CALCULATE([M_Spend_Base],I_Publisher[Publisher] = "ADS & DATA")^^#,0
TAB_MDB;N/A;Spend_Share_A&D;M_Analytics;PM,M,PPPY,PPY,PY,Y,YTD,YTDPY
TAB_MDB;N/A;Spend_Share_A&D;M_Custom;DIVIDE([M_Spend_A&D_Custom],[M_Spend_Base])^^Percent
TAB_MDB;N/A;Spend_Delta_Y_PY;M_Custom;IF(NOT(ISBLANK([M_Spend_PY])), [M_Spend_Y] - [M_Spend_PY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Delta_PY_PPY;M_Custom;IF(NOT(ISBLANK([M_Spend_PPY])), [M_Spend_PY] - [M_Spend_PPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Delta_PPY_PPPY;M_Custom;IF(NOT(ISBLANK([M_Spend_PPPY])), [M_Spend_PPY] - [M_Spend_PPPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Delta_YTD_YTDPY;M_Custom;IF(NOT(ISBLANK([M_Spend_YTDPY])), [M_Spend_YTD] - [M_Spend_YTDPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Delivery_Netaftercommission_Delta_Y_PY;M_Custom;IF(NOT(ISBLANK([M_delivery_netaftercommission_PY])), [M_delivery_netaftercommission_Y] - [M_delivery_netaftercommission_PY])^^#,0^^YoY\Delta\delivery_netaftercommission
TAB_MDB;N/A;Delivery_Netaftercommission_Delta_PY_PPY;M_Custom;IF(NOT(ISBLANK([M_delivery_netaftercommission_PPY])), [M_delivery_netaftercommission_PY] - [M_delivery_netaftercommission_PPY])^^#,0^^YoY\Delta\delivery_netaftercommission
TAB_MDB;N/A;Delivery_Netaftercommission_Delta_PPY_PPPY;M_Custom;IF(NOT(ISBLANK([M_delivery_netaftercommission_PPPY])), [M_delivery_netaftercommission_PPY] - [M_delivery_netaftercommission_PPPY])^^#,0^^YoY\Delta\delivery_netaftercommission
TAB_MDB;N/A;Delivery_Netaftercommission_Delta_YTD_YTDPY;M_Custom;IF(NOT(ISBLANK([M_delivery_netaftercommission_YTDPY])), [M_delivery_netaftercommission_YTD] - [M_delivery_netaftercommission_YTDPY])^^#,0^^YoY\Delta\delivery_netaftercommission
TAB_MDB;N/A;Spend_A&D_Delta_Y_PY;M_Custom;IF(NOT(ISBLANK([M_spend_A&D_PY])), [M_spend_A&D_Y] - [M_spend_A&D_PY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_A&D_Delta_PY_PPY;M_Custom;IF(NOT(ISBLANK([M_spend_A&D_PPY])), [M_spend_A&D_PY] - [M_spend_A&D_PPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_A&D_Delta_PPY_PPPY;M_Custom;IF(NOT(ISBLANK([M_spend_A&D_PPPY])), [M_spend_A&D_PPY] - [M_spend_A&D_PPPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_A&D_Delta_YTD_YTDPY;M_Custom;IF(NOT(ISBLANK([M_spend_A&D_YTDPY])), [M_spend_A&D_YTD] - [M_spend_A&D_YTDPY])^^#,0^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Share_A&D_Delta_Y_PY;M_Custom;IF(NOT(ISBLANK([M_spend_share_A&D_PY])), [M_spend_share_A&D_Y] - [M_spend_share_A&D_PY])^^Percent^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Share_A&D_Delta_PY_PPY;M_Custom;IF(NOT(ISBLANK([M_spend_share_A&D_PPY])), [M_spend_share_A&D_PY] - [M_spend_share_A&D_PPY])^^Percent^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Share_A&D_Delta_PPY_PPPY;M_Custom;IF(NOT(ISBLANK([M_spend_share_A&D_PPPY])), [M_spend_share_A&D_PPY] - [M_spend_share_A&D_PPPY])^^Percent^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Share_A&D_Delta_YTD_YTDPY;M_Custom;IF(NOT(ISBLANK([M_spend_share_A&D_YTDPY])), [M_spend_share_A&D_YTD] - [M_spend_share_A&D_YTDPY])^^Percent^^YoY\Delta\Spend
TAB_MDB;N/A;Spend_Growth_Y_PY;M_Custom;VAR v_Spend_Growth_Y_PY =  DIVIDE([M_Spend_Delta_Y_PY],[M_Spend_PY]) RETURN SWITCH(TRUE(),v_Spend_Growth_Y_PY > 5, ">500 %",v_Spend_Growth_Y_PY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Growth_PY_PPY;M_Custom;VAR v_Spend_Growth_PY_PPY =  DIVIDE([M_Spend_Delta_PY_PPY],[M_Spend_PPY]) RETURN SWITCH(TRUE(),v_Spend_Growth_PY_PPY > 5, ">500 %",v_Spend_Growth_PY_PPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Growth_PPY_PPPY;M_Custom;VAR v_Spend_Growth_PPY_PPPY =  DIVIDE([M_Spend_Delta_PPY_PPPY],[M_Spend_PPPY]) RETURN SWITCH(TRUE(),v_Spend_Growth_PPY_PPPY > 5, ">500 %",v_Spend_Growth_PPY_PPPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Growth_YTD_YTDPY;M_Custom;VAR v_Spend_Growth_YTD_YTDPY =  DIVIDE([M_Spend_Delta_YTD_YTDPY],[M_Spend_YTDPY]) RETURN SWITCH(TRUE(),v_Spend_Growth_YTD_YTDPY > 5, ">500 %",v_Spend_Growth_YTD_YTDPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Delivery_netaftercommission_Growth_Y_PY;M_Custom;VAR v_Delivery_netaftercommission_Growth_Y_PY =  DIVIDE([M_delivery_netaftercommission_Delta_Y_PY],[M_delivery_netaftercommission_PY]) RETURN SWITCH(TRUE(),v_Delivery_netaftercommission_Growth_Y_PY > 5, ">500 %",v_Delivery_netaftercommission_Growth_Y_PY)^^Percent^^YoY\Growth\delivery_netaftercommission
TAB_MDB;N/A;Delivery_netaftercommission_Growth_PY_PPY;M_Custom;VAR v_Delivery_netaftercommission_Growth_PY_PPY =  DIVIDE([M_delivery_netaftercommission_Delta_PY_PPY],[M_delivery_netaftercommission_PPY]) RETURN SWITCH(TRUE(),v_Delivery_netaftercommission_Growth_PY_PPY > 5, ">500 %",v_Delivery_netaftercommission_Growth_PY_PPY)^^Percent^^YoY\Growth\delivery_netaftercommission
TAB_MDB;N/A;Delivery_netaftercommission_Growth_PPY_PPPY;M_Custom;VAR v_Delivery_netaftercommission_Growth_PPY_PPPY =  DIVIDE([M_delivery_netaftercommission_Delta_PPY_PPPY],[M_delivery_netaftercommission_PPPY]) RETURN SWITCH(TRUE(),v_Delivery_netaftercommission_Growth_PPY_PPPY > 5, ">500 %",v_Delivery_netaftercommission_Growth_PPY_PPPY)^^Percent^^YoY\Growth\delivery_netaftercommission
TAB_MDB;N/A;Delivery_netaftercommission_Growth_YTD_YTDPY;M_Custom;VAR v_Delivery_netaftercommission_Growth_YTD_YTDPY =  DIVIDE([M_delivery_netaftercommission_Delta_YTD_YTDPY],[M_delivery_netaftercommission_YTDPY]) RETURN SWITCH(TRUE(),v_Delivery_netaftercommission_Growth_YTD_YTDPY > 5, ">500 %",v_Delivery_netaftercommission_Growth_YTD_YTDPY)^^Percent^^YoY\Growth\delivery_netaftercommission
TAB_MDB;N/A;Spend_A&D_Growth_Y_PY;M_Custom;VAR v_Spend_AD_Growth_Y_PY =  DIVIDE([M_spend_A&D_Delta_Y_PY],[M_spend_A&D_PY]) RETURN SWITCH(TRUE(),v_Spend_AD_Growth_Y_PY > 5, ">500 %",v_Spend_AD_Growth_Y_PY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_A&D_Growth_PY_PPY;M_Custom;VAR v_Spend_AD_Growth_PY_PPY =  DIVIDE([M_spend_A&D_Delta_PY_PPY],[M_spend_A&D_PPY]) RETURN SWITCH(TRUE(),v_Spend_AD_Growth_PY_PPY > 5, ">500 %",v_Spend_AD_Growth_PY_PPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_A&D_Growth_PPY_PPPY;M_Custom;VAR v_Spend_AD_Growth_PPY_PPPY =  DIVIDE([M_spend_A&D_Delta_PPY_PPPY],[M_spend_A&D_PPPY]) RETURN SWITCH(TRUE(),v_Spend_AD_Growth_PPY_PPPY > 5, ">500 %",v_Spend_AD_Growth_PPY_PPPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_A&D_Growth_YTD_YTDPY;M_Custom;VAR v_Spend_AD_Growth_YTD_YTDPY =  DIVIDE([M_spend_A&D_Delta_YTD_YTDPY],[M_spend_A&D_YTDPY]) RETURN SWITCH(TRUE(),v_Spend_AD_Growth_YTD_YTDPY > 5, ">500 %",v_Spend_AD_Growth_YTD_YTDPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Share_A&D_Growth_Y_PY;M_Custom;VAR v_Spend_Share_AD_Growth_Y_PY =  DIVIDE([M_spend_share_A&D_Delta_Y_PY],[M_spend_share_A&D_PY]) RETURN SWITCH(TRUE(),v_Spend_Share_AD_Growth_Y_PY > 5, ">500 %",v_Spend_Share_AD_Growth_Y_PY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Share_A&D_Growth_PY_PPY;M_Custom;VAR v_Spend_Share_AD_Growth_PY_PPY =  DIVIDE([M_spend_share_A&D_Delta_PY_PPY],[M_spend_share_A&D_PPY]) RETURN SWITCH(TRUE(),v_Spend_Share_AD_Growth_PY_PPY > 5, ">500 %",v_Spend_Share_AD_Growth_PY_PPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Share_A&D_Growth_PPY_PPPY;M_Custom;VAR v_Spend_Share_AD_Growth_PPY_PPPY =  DIVIDE([M_spend_share_A&D_Delta_PPY_PPPY],[M_spend_share_A&D_PPPY]) RETURN SWITCH(TRUE(),v_Spend_Share_AD_Growth_PPY_PPPY > 5, ">500 %",v_Spend_Share_AD_Growth_PPY_PPPY)^^Percent^^YoY\Growth\Spend
TAB_MDB;N/A;Spend_Share_A&D_Growth_YTD_YTDPY;M_Custom;VAR v_Spend_Share_AD_Growth_YTD_YTDPY =  DIVIDE([M_spend_share_A&D_Delta_YTD_YTDPY],[M_spend_share_A&D_YTDPY]) RETURN SWITCH(TRUE(),v_Spend_Share_AD_Growth_YTD_YTDPY > 5, ">500 %",v_Spend_Share_AD_Growth_YTD_YTDPY)^^Percent^^YoY\Growth\Spend
TAB_Frequency;F_Frequency;ad_count;M_Summarization;Numeric
TAB_Frequency;F_Frequency;video_count;M_Summarization;Numeric
TAB_Frequency;F_Frequency;event_count;M_Summarization;Numeric
TAB_Frequency;N/A;ad_count;M_Analytics;
TAB_Frequency;N/A;video_count;M_Analytics;
TAB_Frequency;N/A;event_count;M_Analytics;
TAB_Sales_Activity;N/A;new_opportunities;M_Custom;CALCULATE ( DISTINCTCOUNT ( 'F_Opportunity_Lifecycle'[id] ), USERELATIONSHIP ( 'F_Opportunity_Lifecycle'[lifecycle_start], 'D_Date'[date] ) )^^#,0
TAB_Sales_Activity;N/A;new_opportunities_outbound;M_Custom;CALCULATE ( [M_new_opportunities_Custom], 'F_Opportunity_Lifecycle'[opportunitysource] = "Prospectie/Outbound" )^^#,0
TAB_Sales_Activity;N/A;outbound_rate;M_Custom;DIVIDE ( [M_new_opportunities_outbound_Custom], [M_new_opportunities] )^^0%
TAB_Sales_Activity;N/A;closed_opportunities;M_Custom;CALCULATE ( DISTINCTCOUNT ( 'F_Opportunity_Lifecycle'[id] ), USERELATIONSHIP ( 'F_Opportunity_Lifecycle'[lifecycle_end], 'D_Date'[date] ), NOT ( ISBLANK ( 'F_Opportunity_Lifecycle'[lifecycle_end] ) ) )^^#,0
TAB_Sales_Activity;N/A;data_until;M_Custom;SELECTEDVALUE ( 'Data_Until'[data_until] )^^dd/mm/yyyy
TAB_Sales_Activity;N/A;date_period;M_Custom;FORMAT ( MIN ( 'D_Date'[date] ), "dd/mm/yyyy" ) & " – " & FORMAT ( MAX ( 'D_Date'[date] ), "dd/mm/yyyy" )
TAB_Sales_Activity;N/A;opportunities;M_Custom;[M_open_opportunities_Custom] + [M_closed_opportunities_custom]^^#,0
TAB_Sales_Activity;N/A;open_opportunities;M_Custom;CALCULATE ( DISTINCTCOUNT ( 'F_Opportunity_Lifecycle'[id] ), FILTER ( 'F_Opportunity_Lifecycle', 'F_Opportunity_Lifecycle'[lifecycle_start] <= MAX ( 'D_Date'[date] ) && OR ( 'F_Opportunity_Lifecycle'[lifecycle_end] > MAX ( 'D_Date'[date] ), ISBLANK ( 'F_Opportunity_Lifecycle'[lifecycle_end] ) ) ) )^^#,0
TAB_Sales_Activity;N/A;closed_opportunities_won;M_Custom;CALCULATE ( [M_closed_opportunities_Custom], 'F_Opportunity_Lifecycle'[end_state] = "Won" )^^#,0
TAB_Sales_Activity;N/A;closed_opportunities_lost;M_Custom;CALCULATE ( [M_closed_opportunities_Custom], 'F_Opportunity_Lifecycle'[end_state] = "Lost" )^^#,0
TAB_Sales_Activity;N/A;conversion_rate;M_Custom;CALCULATE ( DIVIDE ( [M_closed_opportunities_won_Custom], [M_closed_opportunities_Custom] ), KEEPFILTERS ( NOT ( 'F_Opportunity_Lifecycle'[statuscode] IN { "Exclusive opportunity (interested but not available)", "Invalid Imported Lead", "Other Won Opportunity A&D" } ) ) )^^0%
TAB_Sales_Activity;N/A;next_stage_status_green;M_Custom;VAR DataUntil = [M_data_until_Custom] VAR Result = CALCULATE ( [M_open_opportunities_Custom], NOT ( ISBLANK ( 'F_Opportunity_Lifecycle'[nextstagedeadline] ) ), 'F_Opportunity_Lifecycle'[nextstagedeadline] >= DataUntil + 7 ) RETURN Result^^#,0
TAB_Sales_Activity;N/A;next_stage_status_orange;M_Custom;VAR DataUntil = [M_data_until_Custom] VAR Result = CALCULATE ( [M_open_opportunities_Custom], NOT ( ISBLANK ( 'F_Opportunity_Lifecycle'[nextstagedeadline] ) ), 'F_Opportunity_Lifecycle'[nextstagedeadline] >= DataUntil && 'F_Opportunity_Lifecycle'[nextstagedeadline] < DataUntil + 7 ) RETURN Result^^#,0
TAB_Sales_Activity;N/A;next_stage_status_red;M_Custom;VAR DataUntil = [M_data_until_Custom] VAR Result = CALCULATE ( [M_open_opportunities_Custom], NOT ( ISBLANK ( 'F_Opportunity_Lifecycle'[nextstagedeadline] ) ), 'F_Opportunity_Lifecycle'[nextstagedeadline] < DataUntil ) RETURN Result^^#,0
TAB_Sales_Activity;N/A;next_stage_status_gray;M_Custom;CALCULATE ( [M_open_opportunities_Custom], ISBLANK ( 'F_Opportunity_Lifecycle'[nextstagedeadline] ) )^^#,0
TAB_Sales_Activity;N/A;next_stage_status;M_Custom;SWITCH ( TRUE(), [M_next_stage_status_green_Custom] = 1, 2, [M_next_stage_status_orange_Custom] = 1, 1, [M_next_stage_status_red_Custom] = 1, 0, [M_next_stage_status_gray_Custom] = 1, -1 )
TAB_Sales_Activity;N/A;flows;M_Custom;CALCULATE ( SUM ( 'F_Opportunity_Lifecycle'[flows] ), FILTER ( 'F_Opportunity_Lifecycle', NOT ( ISBLANK ( [M_closed_opportunities_Custom] ) ) ) )^^#,0
TAB_Sales_Activity;N/A;normal_flows;M_Custom;CALCULATE ( SUM ( 'F_Opportunity_Lifecycle'[normal_flows] ), FILTER ( 'F_Opportunity_Lifecycle', NOT ( ISBLANK ( [M_closed_opportunities_Custom] ) ) ) )^^#,0
TAB_Sales_Activity;N/A;changed_flows;M_Custom;[M_flows_Custom] - [M_normal_flows_Custom]^^#,0
TAB_Sales_Activity;N/A;normal_flow_rate;M_Custom;FLOOR ( DIVIDE ( [M_normal_flows_Custom], [M_flows_Custom] ), .01 )^^0%
TAB_Sales_Activity;N/A;new_opportunities;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;new_opportunities_outbound;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;outbound_rate;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;closed_opportunities;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;data_until;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;date_period;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;opportunities;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;open_opportunities;M_Analytics;^^^^false
